frame_cnt,latitude,longitude,altitude,yaw,pitch,roll,focal_len
13908,36.381668,127.418910,119.407,117.7,-29.8,0.0,24.00
13909,36.381668,127.418910,119.407,117.7,-29.8,0.0,24.00
13910,36.381665,127.418918,119.412,117.7,-29.8,0.0,24.00
13911,36.381665,127.418918,119.412,117.7,-29.8,0.0,24.00
13912,36.381665,127.418918,119.412,117.7,-29.8,0.0,24.00
13913,36.381661,127.418926,119.418,117.7,-29.8,0.0,24.00
13914,36.381661,127.418926,119.418,117.7,-29.8,0.0,24.00
13915,36.381661,127.418926,119.418,117.7,-29.8,0.0,24.00
13916,36.381658,127.418934,119.424,117.7,-29.8,0.0,24.00
13917,36.381658,127.418934,119.424,117.7,-29.8,0.0,24.00
13918,36.381658,127.418934,119.424,117.7,-29.8,0.0,24.00
13919,36.381655,127.418941,119.432,117.7,-29.8,0.0,24.00
13920,36.381655,127.418941,119.432,117.7,-29.8,0.0,24.00
13921,36.381655,127.418941,119.432,117.7,-29.8,0.0,24.00
13922,36.381651,127.418951,119.439,117.7,-29.8,0.0,24.00
13923,36.381651,127.418951,119.439,117.7,-29.8,0.0,24.00
13924,36.381651,127.418951,119.439,117.7,-29.8,0.0,24.00
13925,36.381649,127.418958,119.446,117.7,-29.8,0.0,24.00
13926,36.381649,127.418958,119.446,117.7,-29.8,0.0,24.00
13927,36.381649,127.418958,119.446,117.7,-29.8,0.0,24.00
13928,36.381646,127.418965,119.452,117.7,-29.8,0.0,24.00
13929,36.381646,127.418965,119.452,117.7,-29.8,0.0,24.00
13930,36.381646,127.418965,119.452,117.7,-29.8,0.0,24.00
13931,36.381642,127.418974,119.459,117.7,-29.8,0.0,24.00
13932,36.381642,127.418974,119.459,117.7,-29.8,0.0,24.00
13933,36.381642,127.418974,119.459,117.7,-29.8,0.0,24.00
13934,36.381639,127.418981,119.466,117.7,-29.8,0.0,24.00
13935,36.381639,127.418981,119.466,117.7,-29.8,0.0,24.00
13936,36.381639,127.418981,119.466,117.7,-29.8,0.0,24.00
13937,36.381636,127.418990,119.472,117.7,-29.8,0.0,24.00
13938,36.381636,127.418990,119.472,117.7,-29.8,0.0,24.00
13939,36.381636,127.418990,119.472,117.7,-29.8,0.0,24.00
13940,36.381633,127.418998,119.480,117.7,-29.8,0.0,24.00
13941,36.381633,127.418998,119.480,117.7,-29.8,0.0,24.00
13942,36.381633,127.418998,119.480,117.7,-29.8,0.0,24.00
13943,36.381630,127.419006,119.489,117.7,-29.8,0.0,24.00
13944,36.381630,127.419006,119.489,117.7,-29.8,0.0,24.00
13945,36.381630,127.419006,119.489,117.7,-29.8,0.0,24.00
13946,36.381627,127.419013,119.496,117.7,-29.8,0.0,24.00
13947,36.381627,127.419013,119.496,117.7,-29.8,0.0,24.00
13948,36.381627,127.419013,119.496,117.7,-29.8,0.0,24.00
13949,36.381623,127.419022,119.504,117.7,-29.8,0.0,24.00
13950,36.381623,127.419022,119.504,117.7,-29.8,0.0,24.00
13951,36.381623,127.419022,119.504,117.7,-29.8,0.0,24.00
13952,36.381620,127.419030,119.515,117.7,-29.8,0.0,24.00
13953,36.381620,127.419030,119.515,117.7,-29.8,0.0,24.00
13954,36.381620,127.419030,119.515,117.7,-29.8,0.0,24.00
13955,36.381617,127.419038,119.524,117.7,-29.8,0.0,24.00
13956,36.381617,127.419038,119.524,117.7,-29.8,0.0,24.00
13957,36.381617,127.419038,119.524,117.7,-29.8,0.0,24.00
13958,36.381613,127.419046,119.533,117.7,-29.8,0.0,24.00
13959,36.381613,127.419046,119.533,117.7,-29.8,0.0,24.00
13961,36.381613,127.419046,119.533,117.7,-29.8,0.0,24.00
13962,36.381610,127.419053,119.545,117.7,-29.8,0.0,24.00
13963,36.381610,127.419053,119.545,117.7,-29.8,0.0,24.00
13964,36.381610,127.419053,119.545,117.7,-29.8,0.0,24.00
13965,36.381607,127.419061,119.556,117.7,-29.8,0.0,24.00
13966,36.381607,127.419061,119.556,117.7,-29.8,0.0,24.00
13967,36.381607,127.419061,119.556,117.7,-29.8,0.0,24.00
13968,36.381604,127.419069,119.568,117.7,-29.8,0.0,24.00
13969,36.381604,127.419069,119.568,117.7,-29.8,0.0,24.00
13970,36.381604,127.419069,119.568,117.7,-29.8,0.0,24.00
13971,36.381600,127.419077,119.577,117.7,-29.8,0.0,24.00
13972,36.381600,127.419077,119.577,117.7,-29.8,0.0,24.00
13973,36.381600,127.419077,119.577,117.7,-29.8,0.0,24.00
13974,36.381597,127.419085,119.588,117.7,-29.8,0.0,24.00
13975,36.381597,127.419085,119.588,117.7,-29.8,0.0,24.00
13976,36.381597,127.419085,119.588,117.7,-29.8,0.0,24.00
13977,36.381594,127.419093,119.599,117.7,-29.8,0.0,24.00
13978,36.381594,127.419093,119.599,117.7,-29.8,0.0,24.00
13979,36.381594,127.419093,119.599,117.7,-29.8,0.0,24.00
13980,36.381591,127.419101,119.611,117.7,-29.8,0.0,24.00
13981,36.381591,127.419101,119.611,117.7,-29.8,0.0,24.00
13982,36.381591,127.419101,119.611,117.7,-29.8,0.0,24.00
13983,36.381587,127.419110,119.624,117.7,-29.8,0.0,24.00
13984,36.381587,127.419110,119.624,117.7,-29.8,0.0,24.00
13985,36.381587,127.419110,119.624,117.7,-29.8,0.0,24.00
13986,36.381584,127.419118,119.636,117.7,-29.8,0.0,24.00
13987,36.381584,127.419118,119.636,117.7,-29.8,0.0,24.00
13988,36.381584,127.419118,119.636,117.7,-29.8,0.0,24.00
13989,36.381581,127.419126,119.649,117.7,-29.8,0.0,24.00
13990,36.381581,127.419126,119.649,117.7,-29.8,0.0,24.00
13991,36.381581,127.419126,119.649,117.7,-29.8,0.0,24.00
13992,36.381578,127.419134,119.661,117.7,-29.8,0.0,24.00
13993,36.381578,127.419134,119.661,117.7,-29.8,0.0,24.00
13994,36.381578,127.419134,119.661,117.7,-29.8,0.0,24.00
13995,36.381575,127.419141,119.671,117.7,-29.8,0.0,24.00
13996,36.381575,127.419141,119.671,117.7,-29.8,0.0,24.00
13997,36.381575,127.419141,119.671,117.7,-29.8,0.0,24.00
13998,36.381572,127.419150,119.683,117.7,-29.8,0.0,24.00
13999,36.381572,127.419150,119.683,117.7,-29.8,0.0,24.00
14000,36.381572,127.419150,119.683,117.7,-29.8,0.0,24.00
14001,36.381569,127.419157,119.694,117.7,-29.8,0.0,24.00
14002,36.381569,127.419157,119.694,117.7,-29.8,0.0,24.00
14003,36.381569,127.419157,119.694,117.7,-29.8,0.0,24.00
14004,36.381565,127.419166,119.704,117.7,-29.8,0.0,24.00
14005,36.381565,127.419166,119.704,117.7,-29.8,0.0,24.00
14006,36.381565,127.419166,119.704,117.7,-29.8,0.0,24.00
14007,36.381562,127.419173,119.716,117.7,-29.8,0.0,24.00
14008,36.381562,127.419173,119.716,117.7,-29.8,0.0,24.00
14009,36.381562,127.419173,119.716,117.7,-29.8,0.0,24.00
14010,36.381559,127.419182,119.727,117.7,-29.8,0.0,24.00
14011,36.381559,127.419182,119.727,117.7,-29.8,0.0,24.00
14012,36.381559,127.419182,119.727,117.7,-29.8,0.0,24.00
14013,36.381556,127.419191,119.739,117.7,-29.8,0.0,24.00
14014,36.381556,127.419191,119.739,117.7,-29.8,0.0,24.00
14015,36.381556,127.419191,119.739,117.7,-29.8,0.0,24.00
14016,36.381553,127.419198,119.750,117.7,-29.8,0.0,24.00
14017,36.381553,127.419198,119.750,117.7,-29.8,0.0,24.00
14018,36.381553,127.419198,119.750,117.7,-29.8,0.0,24.00
14019,36.381550,127.419206,119.763,117.7,-29.8,0.0,24.00
14020,36.381550,127.419206,119.763,117.7,-29.8,0.0,24.00
14021,36.381550,127.419206,119.763,117.7,-29.8,0.0,24.00
14023,36.381547,127.419214,119.775,117.7,-29.8,0.0,24.00
14024,36.381547,127.419214,119.775,117.7,-29.8,0.0,24.00
14025,36.381547,127.419214,119.775,117.7,-29.8,0.0,24.00
14026,36.381543,127.419222,119.788,117.7,-29.8,0.0,24.00
14027,36.381543,127.419222,119.788,117.7,-29.8,0.0,24.00
14028,36.381543,127.419222,119.788,117.7,-29.8,0.0,24.00
14029,36.381540,127.419230,119.801,117.7,-29.8,0.0,24.00
14030,36.381540,127.419230,119.801,117.7,-29.8,0.0,24.00
14031,36.381540,127.419230,119.801,117.7,-29.8,0.0,24.00
14032,36.381537,127.419238,119.814,117.7,-29.8,0.0,24.00
14033,36.381537,127.419238,119.814,117.7,-29.8,0.0,24.00
14034,36.381537,127.419238,119.814,117.7,-29.8,0.0,24.00
14035,36.381534,127.419246,119.827,117.7,-29.8,0.0,24.00
14036,36.381534,127.419246,119.827,117.7,-29.8,0.0,24.00
14037,36.381534,127.419246,119.827,117.7,-29.8,0.0,24.00
14038,36.381530,127.419254,119.840,117.7,-29.8,0.0,24.00
14039,36.381530,127.419254,119.840,117.7,-29.8,0.0,24.00
14040,36.381530,127.419254,119.840,117.7,-29.8,0.0,24.00
14041,36.381527,127.419262,119.854,117.7,-29.8,0.0,24.00
14042,36.381527,127.419262,119.854,117.7,-29.8,0.0,24.00
14043,36.381527,127.419262,119.854,117.7,-29.8,0.0,24.00
14044,36.381523,127.419271,119.869,117.7,-29.8,0.0,24.00
14045,36.381523,127.419271,119.869,117.7,-29.8,0.0,24.00
14046,36.381523,127.419271,119.869,117.8,-29.8,0.0,24.00
14047,36.381520,127.419278,119.882,117.8,-29.8,0.0,24.00
14048,36.381520,127.419278,119.882,117.8,-29.8,0.0,24.00
14049,36.381520,127.419278,119.882,117.8,-29.8,0.0,24.00
14050,36.381517,127.419285,119.894,117.8,-29.8,0.0,24.00
14051,36.381517,127.419285,119.894,117.8,-29.8,0.0,24.00
14052,36.381517,127.419285,119.894,117.8,-29.8,0.0,24.00
14053,36.381514,127.419294,119.905,117.8,-29.8,0.0,24.00
14054,36.381514,127.419294,119.905,117.8,-29.8,0.0,24.00
14055,36.381514,127.419294,119.905,117.8,-29.8,0.0,24.00
14056,36.381511,127.419302,119.916,117.8,-29.8,0.0,24.00
14057,36.381511,127.419302,119.916,117.8,-29.8,0.0,24.00
14058,36.381511,127.419302,119.916,117.8,-29.8,0.0,24.00
14059,36.381508,127.419310,119.924,117.8,-29.8,0.0,24.00
14060,36.381508,127.419310,119.924,117.8,-29.8,0.0,24.00
14061,36.381508,127.419310,119.924,117.8,-29.8,0.0,24.00
14062,36.381504,127.419317,119.931,117.8,-29.8,0.0,24.00
14063,36.381504,127.419317,119.931,117.8,-29.8,0.0,24.00
14064,36.381504,127.419317,119.931,117.8,-29.8,0.0,24.00
14065,36.381501,127.419325,119.931,117.8,-29.8,0.0,24.00
14066,36.381501,127.419325,119.931,117.8,-29.8,0.0,24.00
14067,36.381501,127.419325,119.931,117.8,-29.8,0.0,24.00
14068,36.381498,127.419334,119.920,117.8,-29.8,0.0,24.00
14069,36.381498,127.419334,119.920,117.8,-29.8,0.0,24.00
14070,36.381498,127.419334,119.920,117.8,-29.8,0.0,24.00
14071,36.381495,127.419342,119.896,117.8,-29.8,0.0,24.00
14072,36.381495,127.419342,119.896,117.8,-29.8,0.0,24.00
14073,36.381495,127.419342,119.896,117.8,-29.8,0.0,24.00
14074,36.381491,127.419351,119.865,117.8,-29.8,0.0,24.00
14075,36.381491,127.419351,119.865,117.8,-29.8,0.0,24.00
14076,36.381491,127.419351,119.865,117.8,-29.8,0.0,24.00
14077,36.381489,127.419358,119.839,117.8,-29.8,0.0,24.00
14078,36.381489,127.419358,119.839,117.8,-29.8,0.0,24.00
14079,36.381489,127.419358,119.839,117.8,-29.8,0.0,24.00
14080,36.381486,127.419366,119.822,117.8,-29.8,0.0,24.00
14081,36.381486,127.419366,119.822,117.8,-29.8,0.0,24.00
14082,36.381486,127.419366,119.822,117.8,-29.8,0.0,24.00
14083,36.381482,127.419374,119.813,117.8,-29.8,0.0,24.00
14084,36.381482,127.419374,119.813,117.8,-29.8,0.0,24.00
14085,36.381482,127.419374,119.813,117.8,-29.8,0.0,24.00
14086,36.381479,127.419382,119.813,117.8,-29.8,0.0,24.00
14087,36.381479,127.419382,119.813,117.8,-29.8,0.0,24.00
14088,36.381479,127.419382,119.813,117.8,-29.8,0.0,24.00
14089,36.381476,127.419390,119.821,117.8,-29.8,0.0,24.00
14090,36.381476,127.419390,119.821,117.8,-29.8,0.0,24.00
14091,36.381476,127.419390,119.821,117.8,-29.8,0.0,24.00
14092,36.381473,127.419398,119.834,117.8,-29.8,0.0,24.00
14093,36.381473,127.419398,119.834,117.8,-29.8,0.0,24.00
14094,36.381473,127.419398,119.834,117.8,-29.8,0.0,24.00
14095,36.381470,127.419406,119.850,117.8,-29.8,0.0,24.00
14096,36.381470,127.419406,119.850,117.8,-29.8,0.0,24.00
14097,36.381470,127.419406,119.850,117.8,-29.8,0.0,24.00
14098,36.381467,127.419414,119.869,117.8,-29.8,0.0,24.00
14099,36.381467,127.419414,119.869,117.8,-29.8,0.0,24.00
14100,36.381467,127.419414,119.869,117.8,-29.8,0.0,24.00
14101,36.381463,127.419422,119.889,117.8,-29.8,0.0,24.00
14102,36.381463,127.419422,119.889,117.8,-29.8,0.0,24.00
14103,36.381463,127.419422,119.889,117.8,-29.8,0.0,24.00
14104,36.381460,127.419431,119.909,117.8,-29.8,0.0,24.00
14105,36.381460,127.419431,119.909,117.8,-29.8,0.0,24.00
14106,36.381460,127.419431,119.909,117.8,-29.8,0.0,24.00
14107,36.381457,127.419438,119.928,117.8,-29.8,0.0,24.00
14108,36.381457,127.419438,119.928,117.8,-29.8,0.0,24.00
14109,36.381457,127.419438,119.928,117.7,-29.8,0.0,24.00
14110,36.381454,127.419446,119.946,117.7,-29.8,0.0,24.00
14111,36.381454,127.419446,119.946,117.7,-29.8,0.0,24.00
14112,36.381454,127.419446,119.946,117.8,-29.8,0.0,24.00
14113,36.381450,127.419454,119.962,117.8,-29.8,0.0,24.00
14114,36.381450,127.419454,119.962,117.8,-29.8,0.0,24.00
14115,36.381450,127.419454,119.962,117.8,-29.8,0.0,24.00
14116,36.381447,127.419461,119.978,117.8,-29.8,0.0,24.00
14117,36.381447,127.419461,119.978,117.8,-29.8,0.0,24.00
14118,36.381447,127.419461,119.978,117.8,-29.8,0.0,24.00
14119,36.381444,127.419470,119.993,117.8,-29.8,0.0,24.00
14120,36.381444,127.419470,119.993,117.8,-29.8,0.0,24.00
14121,36.381444,127.419470,119.993,117.8,-29.8,0.0,24.00
14122,36.381441,127.419477,120.009,117.8,-29.8,0.0,24.00
14123,36.381441,127.419477,120.009,117.8,-29.8,0.0,24.00
14124,36.381441,127.419477,120.009,117.8,-29.8,0.0,24.00
14125,36.381438,127.419486,120.023,117.8,-29.8,0.0,24.00
14126,36.381438,127.419486,120.023,117.8,-29.8,0.0,24.00
14127,36.381438,127.419486,120.023,117.8,-29.8,0.0,24.00
14128,36.381434,127.419494,120.037,117.8,-29.8,0.0,24.00
14129,36.381434,127.419494,120.037,117.8,-29.8,0.0,24.00
14130,36.381434,127.419494,120.037,117.8,-29.8,0.0,24.00
14131,36.381431,127.419502,120.052,117.8,-29.8,0.0,24.00
14132,36.381431,127.419502,120.052,117.8,-29.8,0.0,24.00
14133,36.381431,127.419502,120.052,117.8,-29.8,0.0,24.00
14134,36.381428,127.419510,120.061,117.8,-29.8,0.0,24.00
14135,36.381428,127.419510,120.061,117.8,-29.8,0.0,24.00
14136,36.381428,127.419510,120.061,117.8,-29.8,0.0,24.00
14137,36.381425,127.419517,120.063,117.8,-29.8,0.0,24.00
14138,36.381425,127.419517,120.063,117.8,-29.8,0.0,24.00
14139,36.381425,127.419517,120.063,117.8,-29.8,0.0,24.00
14140,36.381421,127.419525,120.060,117.8,-29.8,0.0,24.00
14141,36.381421,127.419525,120.060,117.8,-29.8,0.0,24.00
14142,36.381421,127.419525,120.060,117.8,-29.8,0.0,24.00
14143,36.381418,127.419533,120.055,117.8,-29.8,0.0,24.00
14144,36.381418,127.419533,120.055,117.8,-29.8,0.0,24.00
14145,36.381418,127.419533,120.055,117.8,-29.8,0.0,24.00
14146,36.381415,127.419541,120.050,117.8,-29.8,0.0,24.00
14147,36.381415,127.419541,120.050,117.8,-29.8,0.0,24.00
14148,36.381412,127.419549,120.047,117.8,-29.8,0.0,24.00
14149,36.381412,127.419549,120.047,117.8,-29.8,0.0,24.00
14150,36.381412,127.419549,120.047,117.8,-29.8,0.0,24.00
14151,36.381412,127.419549,120.047,117.8,-29.8,0.0,24.00
14152,36.381409,127.419557,120.044,117.8,-29.8,0.0,24.00
14153,36.381409,127.419557,120.044,117.8,-29.8,0.0,24.00
14154,36.381406,127.419565,120.039,117.8,-29.8,0.0,24.00
14155,36.381406,127.419565,120.039,117.8,-29.8,0.0,24.00
14156,36.381406,127.419565,120.039,117.8,-29.8,0.0,24.00
14157,36.381406,127.419565,120.039,117.9,-29.8,0.0,24.00
14158,36.381402,127.419573,120.034,117.9,-29.8,0.0,24.00
14159,36.381402,127.419573,120.034,117.9,-29.8,0.0,24.00
14160,36.381402,127.419573,120.034,118.0,-29.8,0.0,24.00
14161,36.381399,127.419581,120.028,118.0,-29.8,0.0,24.00
14162,36.381399,127.419581,120.028,118.0,-29.8,0.0,24.00
14163,36.381399,127.419581,120.028,118.0,-29.8,0.0,24.00
14164,36.381396,127.419590,120.023,118.0,-29.8,0.0,24.00
14165,36.381396,127.419590,120.023,118.0,-29.8,0.0,24.00
14166,36.381396,127.419590,120.023,118.0,-29.8,0.0,24.00
14167,36.381393,127.419597,120.018,118.0,-29.8,0.0,24.00
14168,36.381393,127.419597,120.018,118.0,-29.8,0.0,24.00
14169,36.381393,127.419597,120.018,118.0,-29.8,0.0,24.00
14170,36.381390,127.419605,120.012,118.0,-29.8,0.0,24.00
14171,36.381390,127.419605,120.012,118.0,-29.8,0.0,24.00
14172,36.381390,127.419605,120.012,118.0,-29.8,0.0,24.00
14173,36.381386,127.419614,120.007,118.0,-29.8,0.0,24.00
14174,36.381386,127.419614,120.007,118.0,-29.8,0.0,24.00
14175,36.381386,127.419614,120.007,118.0,-29.8,0.0,24.00
14176,36.381383,127.419621,120.001,118.0,-29.8,0.0,24.00
14177,36.381383,127.419621,120.001,118.0,-29.8,0.0,24.00
14178,36.381380,127.419629,119.998,118.0,-29.8,0.0,24.00
14179,36.381380,127.419629,119.998,118.0,-29.8,0.0,24.00
14180,36.381380,127.419629,119.998,118.0,-29.8,0.0,24.00
14181,36.381380,127.419629,119.998,118.0,-29.8,0.0,24.00
14182,36.381377,127.419637,119.999,118.0,-29.8,0.0,24.00
14183,36.381377,127.419637,119.999,118.0,-29.8,0.0,24.00
14184,36.381374,127.419645,120.005,118.0,-29.8,0.0,24.00
14185,36.381374,127.419645,120.005,118.0,-29.8,0.0,24.00
14186,36.381374,127.419645,120.005,118.0,-29.8,0.0,24.00
14187,36.381370,127.419653,120.013,118.0,-29.8,0.0,24.00
14188,36.381370,127.419653,120.013,118.0,-29.8,0.0,24.00
14189,36.381370,127.419653,120.013,118.0,-29.8,0.0,24.00
14190,36.381370,127.419653,120.013,118.0,-29.8,0.0,24.00
14191,36.381367,127.419661,120.025,118.0,-29.8,0.0,24.00
14192,36.381367,127.419661,120.025,118.0,-29.8,0.0,24.00
14193,36.381367,127.419661,120.025,118.0,-29.8,0.0,24.00
14194,36.381364,127.419670,120.039,118.0,-29.8,0.0,24.00
14195,36.381364,127.419670,120.039,118.0,-29.8,0.0,24.00
14196,36.381364,127.419670,120.039,118.0,-29.8,0.0,24.00
14197,36.381361,127.419677,120.053,118.0,-29.8,0.0,24.00
14198,36.381361,127.419677,120.053,118.0,-29.8,0.0,24.00
14199,36.381361,127.419677,120.053,118.0,-29.8,0.0,24.00
14200,36.381358,127.419685,120.068,118.0,-29.8,0.0,24.00
14201,36.381358,127.419685,120.068,118.0,-29.8,0.0,24.00
14202,36.381358,127.419685,120.068,118.0,-29.8,0.0,24.00
14203,36.381355,127.419693,120.083,118.0,-29.8,0.0,24.00
14204,36.381355,127.419693,120.083,118.0,-29.8,0.0,24.00
14205,36.381355,127.419693,120.083,118.0,-29.8,0.0,24.00
14206,36.381351,127.419701,120.098,118.0,-29.8,0.0,24.00
14207,36.381351,127.419701,120.098,118.0,-29.8,0.0,24.00
14208,36.381351,127.419701,120.098,118.0,-29.8,0.0,24.00
14209,36.381348,127.419709,120.113,118.0,-29.8,0.0,24.00
14210,36.381348,127.419709,120.113,118.0,-29.8,0.0,24.00
14211,36.381348,127.419709,120.113,118.0,-29.8,0.0,24.00
14212,36.381345,127.419717,120.128,118.0,-29.8,0.0,24.00
14213,36.381345,127.419717,120.128,118.0,-29.8,0.0,24.00
14214,36.381345,127.419717,120.128,118.0,-29.8,0.0,24.00
14215,36.381342,127.419725,120.141,118.0,-29.8,0.0,24.00
14216,36.381342,127.419725,120.141,118.0,-29.8,0.0,24.00
14217,36.381339,127.419733,120.155,118.0,-29.8,0.0,24.00
14218,36.381339,127.419733,120.155,118.0,-29.8,0.0,24.00
14219,36.381339,127.419733,120.155,118.0,-29.8,0.0,24.00
14220,36.381339,127.419733,120.155,118.0,-29.8,0.0,24.00
14221,36.381335,127.419741,120.169,118.0,-29.8,0.0,24.00
14222,36.381335,127.419741,120.169,118.0,-29.8,0.0,24.00
14223,36.381335,127.419741,120.169,118.0,-29.8,0.0,24.00
14224,36.381331,127.419750,120.182,118.0,-29.8,0.0,24.00
14225,36.381331,127.419750,120.182,118.0,-29.8,0.0,24.00
14226,36.381331,127.419750,120.182,118.0,-29.8,0.0,24.00
14227,36.381329,127.419756,120.194,118.0,-29.8,0.0,24.00
14228,36.381329,127.419756,120.194,118.0,-29.8,0.0,24.00
14229,36.381329,127.419756,120.194,118.0,-29.8,0.0,24.00
14230,36.381325,127.419765,120.207,118.0,-29.8,0.0,24.00
14231,36.381325,127.419765,120.207,118.0,-29.8,0.0,24.00
14232,36.381322,127.419773,120.219,118.0,-29.8,0.0,24.00
14233,36.381322,127.419773,120.219,118.0,-29.8,0.0,24.00
14234,36.381322,127.419773,120.219,118.0,-29.8,0.0,24.00
14235,36.381319,127.419781,120.232,118.0,-29.8,0.0,24.00
14236,36.381319,127.419781,120.232,118.0,-29.8,0.0,24.00
14237,36.381319,127.419781,120.232,118.0,-29.8,0.0,24.00
14238,36.381316,127.419788,120.244,118.0,-29.8,0.0,24.00
14239,36.381316,127.419788,120.244,118.0,-29.8,0.0,24.00
14240,36.381316,127.419788,120.244,118.0,-29.8,0.0,24.00
14241,36.381316,127.419788,120.244,118.0,-29.8,0.0,24.00
14242,36.381312,127.419796,120.255,118.0,-29.8,0.0,24.00
14243,36.381312,127.419796,120.255,118.0,-29.8,0.0,24.00
14244,36.381312,127.419796,120.255,118.0,-29.8,0.0,24.00
14245,36.381309,127.419804,120.263,118.0,-29.8,0.0,24.00
14246,36.381309,127.419804,120.263,118.0,-29.8,0.0,24.00
14247,36.381309,127.419804,120.263,118.0,-29.8,0.0,24.00
14248,36.381306,127.419812,120.271,118.0,-29.8,0.0,24.00
14249,36.381306,127.419812,120.271,118.0,-29.8,0.0,24.00
14250,36.381306,127.419812,120.271,118.0,-29.8,0.0,24.00
14251,36.381303,127.419820,120.274,118.0,-29.8,0.0,24.00
14252,36.381303,127.419820,120.274,118.0,-29.8,0.0,24.00
14253,36.381303,127.419820,120.274,118.0,-29.8,0.0,24.00
14254,36.381299,127.419829,120.276,118.0,-29.8,0.0,24.00
14255,36.381299,127.419829,120.276,118.0,-29.8,0.0,24.00
14256,36.381299,127.419829,120.276,118.0,-29.8,0.0,24.00
14257,36.381296,127.419836,120.276,118.0,-29.8,0.0,24.00
14258,36.381296,127.419836,120.276,118.0,-29.8,0.0,24.00
14259,36.381296,127.419836,120.276,118.0,-29.8,0.0,24.00
14260,36.381293,127.419844,120.274,118.0,-29.8,0.0,24.00
14261,36.381293,127.419844,120.274,118.0,-29.8,0.0,24.00
14262,36.381290,127.419852,120.269,118.0,-29.8,0.0,24.00
14263,36.381290,127.419852,120.269,118.0,-29.8,0.0,24.00
14264,36.381290,127.419852,120.269,118.0,-29.8,0.0,24.00
14265,36.381287,127.419860,120.261,118.0,-29.8,0.0,24.00
14266,36.381287,127.419860,120.261,118.0,-29.8,0.0,24.00
14267,36.381287,127.419860,120.261,118.0,-29.8,0.0,24.00
14268,36.381283,127.419868,120.248,118.0,-29.8,0.0,24.00
14269,36.381283,127.419868,120.248,118.0,-29.8,0.0,24.00
14270,36.381283,127.419868,120.248,118.0,-29.8,0.0,24.00
14271,36.381280,127.419876,120.229,118.0,-29.8,0.0,24.00
14272,36.381280,127.419876,120.229,118.0,-29.8,0.0,24.00
14273,36.381280,127.419876,120.229,118.0,-29.8,0.0,24.00
14274,36.381277,127.419884,120.204,118.0,-29.8,0.0,24.00
14275,36.381277,127.419884,120.204,118.0,-29.8,0.0,24.00
14276,36.381277,127.419884,120.204,118.0,-29.8,0.0,24.00
14277,36.381274,127.419892,120.176,118.0,-29.8,0.0,24.00
14278,36.381274,127.419892,120.176,118.0,-29.8,0.0,24.00
14279,36.381274,127.419892,120.176,118.0,-29.8,0.0,24.00
14280,36.381274,127.419892,120.176,118.0,-29.8,0.0,24.00
14281,36.381270,127.419900,120.147,118.0,-29.8,0.0,24.00
14282,36.381270,127.419900,120.147,118.0,-29.8,0.0,24.00
14283,36.381270,127.419900,120.147,118.0,-29.8,0.0,24.00
14284,36.381267,127.419909,120.119,118.0,-29.8,0.0,24.00
14285,36.381267,127.419909,120.119,118.0,-29.8,0.0,24.00
14286,36.381267,127.419909,120.119,118.0,-29.8,0.0,24.00
14287,36.381264,127.419916,120.094,118.0,-29.8,0.0,24.00
14288,36.381264,127.419916,120.094,118.0,-29.8,0.0,24.00
14289,36.381264,127.419916,120.094,118.0,-29.8,0.0,24.00
14290,36.381261,127.419924,120.072,118.0,-29.8,0.0,24.00
14291,36.381261,127.419924,120.072,118.0,-29.8,0.0,24.00
14292,36.381261,127.419924,120.072,118.0,-29.8,0.0,24.00
14293,36.381257,127.419932,120.055,118.0,-29.8,0.0,24.00
14294,36.381257,127.419932,120.055,118.0,-29.8,0.0,24.00
14295,36.381257,127.419932,120.055,118.0,-29.8,0.0,24.00
14296,36.381254,127.419939,120.046,118.0,-29.8,0.0,24.00
14297,36.381254,127.419939,120.046,118.0,-29.8,0.0,24.00
14298,36.381251,127.419948,120.045,118.0,-29.8,0.0,24.00
14299,36.381251,127.419948,120.045,118.0,-29.8,0.0,24.00
14300,36.381251,127.419948,120.045,118.0,-29.8,0.0,24.00
14301,36.381248,127.419956,120.048,118.0,-29.8,0.0,24.00
14302,36.381248,127.419956,120.048,118.0,-29.8,0.0,24.00
14303,36.381248,127.419956,120.048,118.0,-29.8,0.0,24.00
14304,36.381245,127.419964,120.056,118.0,-29.8,0.0,24.00
14305,36.381245,127.419964,120.056,118.0,-29.8,0.0,24.00
14306,36.381245,127.419964,120.056,118.0,-29.8,0.0,24.00
14307,36.381241,127.419972,120.066,118.0,-29.8,0.0,24.00
14308,36.381241,127.419972,120.066,118.0,-29.8,0.0,24.00
14309,36.381241,127.419972,120.066,118.0,-29.8,0.0,24.00
14310,36.381241,127.419972,120.066,118.0,-29.8,0.0,24.00
14311,36.381238,127.419980,120.078,118.0,-29.8,0.0,24.00
14312,36.381238,127.419980,120.078,118.0,-29.8,0.0,24.00
14313,36.381238,127.419980,120.078,118.0,-29.8,0.0,24.00
14314,36.381234,127.419988,120.092,118.0,-29.8,0.0,24.00
14315,36.381234,127.419988,120.092,118.0,-29.8,0.0,24.00
14316,36.381231,127.419996,120.105,118.0,-29.8,0.0,24.00
14317,36.381231,127.419996,120.105,118.0,-29.8,0.0,24.00
14318,36.381231,127.419996,120.105,118.0,-29.8,0.0,24.00
14319,36.381231,127.419996,120.105,118.0,-29.8,0.0,24.00
